,courseid,name,companyid,serialid,creditvalue,exam,publishdate,tags,visit,study,warenum,type,duration,page,label
3147,3772,TRIZ系统化创新方法,2,1,4.0,0,2017/8/25 0:00,"设计,技术,原理,创新,物理",1022,108,8.0,mp4,953.0,0.0,0
3148,1012,康佳 7公斤全自动波轮,2,7,0.0,0,2017/5/27 0:00,"康佳,全自动波轮,大容量,洗衣机,智能",523,108,1.0,pdf,0.0,13.0,0
3149,10586,QIT基础知识讲解,291,2,1.0,1,2018/7/30 0:00,QIT 示意图 ,471,108,1.0,pdf,0.0,52.0,0
3150,5486,课件的分类及制作,2,5,0.5,0,2017/10/7 0:00,"讲师,课件制作,分类,PPT",416,108,1.0,mp4,677.0,0.0,0
3151,10589,解决问题的九大步骤,291,2,0.5,1,2018/7/30 0:00,"标准化,草拟行动",383,108,1.0,pdf,0.0,20.0,0
3152,11614,检验员岗位技能--金六,276,2,0.0,0,2018/12/10 13:49,检验员岗位技能--金六,365,108,1.0,pdf,0.0,14.0,0
3153,9316,富士康COC准则,141,1,1.0,0,2018/5/5 0:00,CAA-iPEBG(不含iCGE)华南新进人力之-富士康COC准则,343,108,1.0,pdf,0.0,43.0,0
3154,9245,采购议价与商业谈判技巧,117,5,0.5,1,2018/4/28 0:00,采购议价与商业谈判技巧,333,108,1.0,pdf,0.0,22.0,0
3155,9242,LV机构件开发流程及异常处理,117,5,0.5,1,2018/4/28 0:00,LV机构件开发流程及异常处理,301,108,1.0,pdf,0.0,27.0,0
3156,3892,蓉欧快铁简介--陶永东,2,1,1.0,0,2017/8/26 0:00,"快铁,运行,线路,班次,时效",1704,107,1.0,mp4,3279.0,0.0,0
3157,3186,变频器选型、日常维护和故障处理,271,2,5.5,1,2017/8/4 0:00,"变频器,维护，故障处理",1585,107,9.0,mp4,1504.0,0.0,0
3158,9399,MMME067(4)小老板20170330_V1,2,7,0.5,0,2018/5/11 0:00,小老板,1306,107,1.0,pdf,0.0,21.0,0
3159,12148,岗位经验内化--内部课程开发与授课技能提升,2,1,3.0,0,2019/4/15 14:18,"课程开发,讲师培训,授课技能",1256,107,3.0,pdf,0.0,45.0,0
3160,5959,资料库设计使用 UML,2,3,15.0,0,2017/10/23 0:00,"数据,资料库,IT,逻辑,资料类别,程序",857,107,42.0,mp4,113.0,0.0,0
3161,7616,Green Connect项目,138,1,1.0,0,2017/12/30 0:00,"富士康云,工业互联网,BEACON,Beacon",848,107,1.0,mp4,2911.0,0.0,0
3162,12734,2019 新人辅导员培训(SZ),179,1,6.0,1,2019/7/6 0:00,"人际沟通,情绪管理,冲突管理",792,107,6.0,pdf,0.0,33.0,0
3163,11440,机械结构分析课件,205,5,1.0,1,2018/11/2 0:00,机械结构分析课件,732,107,1.0,pdf,0.0,38.0,0
3164,7130,天使轮融资百万，商业计划书要做哪些准备,322,5,0.5,0,2017/12/13 0:00,"商业计划书,融资,天使轮",666,107,1.0,mp4,476.0,0.0,0
3165,6062,晒太阳对心脏有益吗,2,8,0.5,0,2017/10/25 0:00,"维生素D,一氧化氮,紫外线照射,皮肤科,养生",604,107,1.0,mp4,779.0,0.0,0
3166,6296,小主管、大管理,115,9,0.0,0,2017/11/2 0:00,管理知识,595,107,1.0,pdf,0.0,0.0,0
3167,525,SMT 无铅制程实施与经验分享,2,2,0.5,0,2017/5/23 0:00,"焊料的无铅化 ,无铅锡膏印刷 ,气相色谱-质谱联用仪的操作步骤 ,无铅回流焊接 ",579,107,1.0,pdf,0.0,23.0,0
3168,4119,涪陵油库安全生产宣传片,2,1,0.5,0,2017/8/31 0:00,"涪陵油库,安全生产,宣传片,油库安全,油库注意",571,107,1.0,mp4,330.0,0.0,0
3169,7677,时间管理,155,1,1.0,0,2019/1/18 15:08,时间管理,553,107,1.0,pdf,0.0,48.0,0
3170,6232,凡事正面思考,115,5,0.5,0,2017/10/31 0:00,在职训练,542,107,1.0,pdf,0.0,15.0,0
3171,10931,宿舍安全巡查基本常识,179,5,1.0,1,2018/8/21 0:00,"专业技术类,宿舍安全",449,107,1.0,mp4,2645.0,0.0,0
3172,3951,岁月铭心--感怀1988,2,1,0.5,0,2017/8/28 0:00,"感怀,富士康,海洋厂,1988,岁月铭心",433,107,1.0,mp4,909.0,0.0,0
3173,11613,装拆夹&去毛刺岗位技能--金六,276,2,0.0,0,2018/12/10 13:12,装拆夹&去毛刺岗位技能--金六,301,107,1.0,pdf,0.0,13.0,0
3174,9220,DZX 006 店长工作报告模板,2,7,0.0,0,2018/4/28 0:00,"店长训,工作报告",952,106,1.0,pdf,0.0,4.0,0
3175,507,终端异议处理（十）,2,7,0.0,0,2017/5/23 0:00,"SHAPP,解答方案,异议处理,夏普,技巧",932,106,1.0,pdf,0.0,4.0,0
3176,3780,优化技术（E界佣兵）,2,1,0.5,0,2017/8/25 0:00,"优化,时间,节约,成本",907,106,1.0,mp4,968.0,0.0,0
3177,6298,非人力资源部门的人力资源管理,115,9,2.0,0,2017/11/2 0:00,人资专业知识,513,106,1.0,pdf,0.0,106.0,0
3178,4437,“安全生产月”教育宣传片,2,1,1.0,0,2017/9/7 0:00,"安全,警示,教育,火灾,醉酒驾驶,交通事故",484,106,1.0,mp4,3445.0,0.0,0
3179,13204,工业工程IE管理（十）,152,2,0.5,1,2019/9/17 8:57,工业工程IE管理九,461,106,1.0,mp4,1749.0,0.0,0
3180,1627,SMT BGA、LGA的Void零件技术,2,2,0.5,0,2017/6/5 0:00,"BGA和LGA的Void发生原因,Reflow中的Void形成过程,Void抑制方法,BGA的Void零不良技术,BGA变形的原理",410,106,1.0,pdf,0.0,23.0,0
3181,821,推广员学习考核指引,2,7,0.0,0,2017/5/26 0:00,"推广员,清单,指引,考核,学习",398,106,1.0,pdf,0.0,13.0,0
3182,10970,面试中的心理学,179,5,1.5,1,2018/8/22 0:00,"专业技术类,面试心理学",345,106,1.0,mp4,3826.0,0.0,0
3183,13999,心理健康与压力管理,2,1,2.0,1,2020/2/28 17:10,周丽娟,323,106,2.0,mp4,2240.0,0.0,0
3184,13121,蓝牙传音操作步骤,396,7,0.0,0,2019/9/4 11:26,"蓝牙传音,操作步骤",197,106,1.0,mp4,87.0,0.0,0
3185,11584,把握顾客心理的八大销售技巧,396,7,0.0,0,2018/12/5 11:49,"销售技巧,客户销售心理分析",176,106,1.0,pdf,0.0,4.0,0
3186,4161,施工人员进场安全教育片,2,1,0.5,0,2017/8/31 0:00,"建筑工程,施工人员,安全教育,应急常识",521,105,1.0,mp4,545.0,0.0,0
3187,2007,沟通管理,213,5,2.0,1,2017/6/16 0:00,"个人系统研发,技委会,专业课程,产品研发企划",516,105,1.0,mp4,6837.0,0.0,0
3188,4144,抛光粉尘安全保养,2,1,0.5,0,2017/8/31 0:00,"抛光粉尘,安全生产,作业规范,保养",444,105,1.0,mp4,488.0,0.0,0
3189,1340,SMT 无铅制程介绍,2,2,0.5,0,2017/5/31 0:00,"SMT 无铅制程介绍,无铅锡膏制程应用,无铅制程中的物料选择,无铅制程",406,105,1.0,pdf,0.0,29.0,0
3190,13536,绩效管理实务,530,9,0.5,0,2019/11/26 14:01,"绩效管理的定义、本质、目的,绩效面谈技巧",321,105,1.0,pdf,0.0,20.0,0
3191,11643,镭射厂：SP焊接制程人员精进培训,276,2,0.5,0,2018/12/12 8:54,SP焊接制程人员精进培训,299,105,1.0,pdf,0.0,18.0,0
3192,13443,《行》iPEBG华北晋城制造处2019年10月刊,276,9,0.5,0,2019/11/11 15:33,《行》iPEBG华北晋城制造处2019年10月刊,295,105,1.0,pdf,0.0,26.0,0
3193,8375,财务管理,2,9,7.0,0,2018/2/7 0:00,"财务管理,货币时间,风险与收益,财务误差",773,104,5.0,mp4,3694.0,0.0,0
3194,8030,互换性与测量技术基础,2,1,0.0,0,2018/1/18 0:00,"公差与配合,测量技术,几何",665,104,1.0,pdf,0.0,6.0,0
3195,5029,网络安全意识动画之手机私密信息,2,1,0.0,0,2017/9/21 0:00,"手机,敏感私密,通讯簿,设置密码,谷安天下,信息安全意识",635,104,1.0,mp4,138.0,0.0,0
3196,4059,企业会计制度设计,2,6,1.5,0,2017/8/30 0:00,"企业会计,会计制度,核算制度,职务分离,会计机构,资金业务",551,104,6.0,mp4,345.0,0.0,0
3197,13588,情绪与压力管理,401,1,1.5,0,2019/12/5 9:43,iLVBG生技设备维护基层管理干部专项培育,522,104,1.0,mp4,3713.0,0.0,0
3198,837,三星C7主图及卖点,2,7,0.0,0,2017/5/26 0:00,"三星,C7,金属,高清,外壳",467,104,1.0,pdf,0.0,8.0,0
3199,13197,工业工程IE管理（三）,152,2,1.0,1,2019/9/16 18:55,工业工程IE管理三,461,104,1.0,mp4,3353.0,0.0,0
3200,10575,一站式服务中心业务技能培训,291,1,0.5,1,2018/7/28 0:00,"业务介绍,理论,技能",437,104,1.0,pdf,0.0,25.0,0
3201,12829,人资政策,537,5,1.0,0,2019/7/17 15:53,2019年菁干班集训,244,104,1.0,pdf,0.0,36.0,0
3202,7011,善用时间管理工具,334,5,1.5,0,2017/12/11 0:00,"职场提升,自我管理,时间管理,时间控制,时间分配,时间压力",2218,103,6.0,mp4,575.0,0.0,0
3203,9190,WL009 POS机的管理与使用_曾科,2,7,0.5,0,2018/4/28 0:00,POS机,1120,103,1.0,pdf,0.0,24.0,0
3204,463,锤子(Smartisan)T1(SM705)32GB 移动联通双4G手机,2,7,0.0,0,2017/5/23 0:00,"锤子,双4G手机,索尼,移动联通,摄像头",656,103,1.0,pdf,0.0,9.0,0
3205,488,终端异议处理（三）,2,7,0.0,1,2017/5/23 0:00,"SHAPP,解答方案,异议处理,夏普,技巧",655,103,1.0,pdf,0.0,2.0,0
3206,11796,环境污染及防治简介,179,5,2.0,1,2019/1/19 0:00,"环境,保护",631,103,1.0,mp4,6950.0,0.0,0
3207,3318,PCA Base Function Test,213,5,3.5,1,2017/8/10 0:00,系统整合测试,606,103,2.0,mp4,8008.0,0.0,0
3208,3368,工业4.0与中国制造2025,155,2,0.5,0,2017/8/10 0:00,"工业4.0  ,中国制造2025",561,103,1.0,pdf,0.0,24.0,0
3209,1202,乐视(Letv)第三代超级电视 超3X55,2,7,0.0,0,2017/5/31 0:00,"电视,第三代,音响,系统",498,103,1.0,pdf,0.0,10.0,0
3210,851,魅族魅蓝Note3卖点及主图介绍,2,7,0.0,0,2017/5/26 0:00,"魅族,魅蓝,Note3 ,Note,卖点",485,103,1.0,pdf,0.0,5.0,0
3211,6248,帐务作业隐患及异常案例分析,115,1,0.5,0,2017/10/31 0:00,在职训练,463,103,1.0,pdf,0.0,21.0,0
3212,974,商品手册-日立(Hgst)2.5英寸移动硬盘(黑色),2,7,0.0,0,2017/5/27 0:00,"日立,2.5英寸,Hgs,移动硬盘,卖点",460,103,1.0,pdf,0.0,6.0,0
3213,12285,设备安全使用原则,126,9,0.5,1,2019/5/9 11:05,"设备安全使用原则,EMS2,安全",356,103,1.0,pdf,0.0,19.0,0
3214,9594,QIT活动,276,1,2.0,0,2018/6/2 0:00,组级主管专训课程,328,103,5.0,pdf,0.0,29.0,0
3215,4710,一次教一个孩子,2,8,0.5,0,2017/9/14 0:00,"教育,亲子,印度,学校,基础设施,创造力",297,103,1.0,mp4,983.0,0.0,0
3216,12850,《读书的力量》-3,179,1,0.5,1,2019/7/18 14:30,视频,297,103,1.0,mp4,1500.0,0.0,0
3217,6765,电话沟通的艺术,334,5,0.5,1,2017/12/1 0:00,"人际沟通,沟通,电话沟通,沟通礼仪,沟通技巧,职场提升",1323,102,10.0,mp4,163.0,0.0,0
3218,3787,Power&Sample size,2,1,0.5,0,2017/8/25 0:00,"抽样,假设,Minitab,Power,Sample size",718,102,1.0,mp4,394.0,0.0,0
3219,3540,SCMB Introduction,213,5,2.5,1,2017/8/17 0:00,系统整合测试,710,102,2.0,mp4,5417.0,0.0,0
3220,4342,生产费用在完工产品和在产品之间的归集与分配,2,1,0.5,0,2017/9/6 0:00,"产品,在产品,生产费用,归集,分配",603,102,1.0,mp4,1366.0,0.0,0
3221,1089,惠普（HP）ProDesk产品介绍,2,7,0.0,0,2017/5/27 0:00,"惠普,ProDesk,HP,易用",557,102,1.0,pdf,0.0,4.0,0
3222,5644,手写速录技能培训（随堂篇）,2,5,16.5,0,2017/10/13 0:00,"速记,音符,随堂篇,标点符号,声符,手写速录",548,102,20.0,mp4,2883.0,0.0,0
3223,10588,品质体系基础知识,291,2,1.0,1,2018/7/30 0:00,"ISO9001,QC080000",407,102,1.0,pdf,0.0,36.0,0
3224,10902,交通安全基本常识,179,5,1.0,1,2018/8/20 0:00,"专业技术类,交通安全",402,102,1.0,mp4,2872.0,0.0,0
3225,11728,释放压力掌控生活,294,1,1.0,0,2019/1/2 16:30,释放压力掌控生活,325,102,1.0,pdf,0.0,35.0,0
3226,12823,《读书的力量》-1,179,1,0.5,1,2019/7/17 10:41,视频,323,102,1.0,mp4,1500.0,0.0,0
3227,6407,用舞蹈战胜癌症,2,8,0.5,0,2017/11/9 0:00,"舞蹈,癌症,公开课,TED",571,101,1.0,mp4,1089.0,0.0,0
3228,5595,心理健康与压力管理,2,8,2.0,0,2017/10/10 0:00,"压力,生活,健康,管理,心理",568,101,2.0,mp4,2240.0,0.0,0
3229,1019,Inspiron 灵越14 5000系列（5448）笔记本电脑,2,7,0.0,0,2017/5/27 0:00,"笔记本,电脑,Inspiron,500GB硬盘,体验",487,101,1.0,pdf,0.0,6.0,0
3230,1163,Lenovo 台式机配置及卖点介绍,2,7,0.0,0,2017/5/27 0:00,"联想,Lenovo,台式机,F5050,配置",422,101,1.0,pdf,0.0,8.0,0
3231,10993,思维创新,179,5,1.0,1,2018/8/25 0:00,"专业技术类,思维创新",381,101,1.0,mp4,1828.0,0.0,0
3232,10567,QC七大手法,291,1,0.5,1,2018/7/28 0:00,"层层分解,PDCA循环",373,101,1.0,pdf,0.0,30.0,0
3233,10916,有限空间作业安全管理,291,1,3.5,1,2018/8/20 0:00,"相关法律法规,应急救援,事故防范",352,101,1.0,pdf,0.0,188.0,0
3234,4124,不幸的机会,2,8,0.5,0,2017/8/31 0:00,"TED,缺陷,残疾,不幸,勇气,假肢",345,101,1.0,mp4,1318.0,0.0,0
3235,9256,采购作业之成交条件介绍,117,5,0.5,1,2018/4/28 0:00,采购作业之成交条件介绍,317,101,1.0,pdf,0.0,22.0,0
3236,13153,走近机器人,179,9,1.0,1,2019/9/6 18:22,"机器人,智能",283,101,1.0,mp4,2608.0,0.0,0
3237,6773,职业形象与商务礼仪,334,5,3.0,1,2017/12/2 0:00,"职业形象,职场形象,商务礼仪,职场规范 ,礼仪,职场提升",1713,100,11.0,mp4,307.0,0.0,0
3238,9450,PQAA015-1单相整流电路（理论）,2,7,1.0,0,2018/5/12 0:00,电路,1092,100,1.0,pdf,0.0,40.0,0
3239,466,锤子(Smartisan)坚果YQ601 32GB 移动联通双4G手机 双卡双待,2,7,0.0,0,2017/5/23 0:00,"锤子,双卡双待,坚果,双4G手机,容量",737,100,1.0,pdf,0.0,7.0,0
3240,7714,管理学原理A,2,9,50.0,0,2018/1/4 0:00," 决策,组织,人力资源,激励,变革,管理学",737,100,109.0,mp4,2497.0,0.0,0
3241,7172,企业战略管理,2,4,31.0,0,2017/12/14 0:00,"企业竞争,分析工具,战略管理,结构设计,体系设计",665,100,31.0,mp4,2702.0,0.0,0
3242,3677,卤素测试操作规范,2,2,0.0,0,2017/8/22 0:00,"师级干部,卤素,测试方法,条件,分析,规范",650,100,1.0,pdf,0.0,9.0,0
3243,7606,SMT IOT项目,138,1,1.0,0,2017/12/29 0:00,"富士康云,工业互联网,Beacon,BEACON,工业4.0",446,100,1.0,mp4,3356.0,0.0,0
3244,1052,戴尔（Dell）Ins14UD-1528B 灵越14英寸笔记本 i5-5200U 4G 500G 9,2,7,0.0,0,2017/5/27 0:00,"戴尔,Dell,笔记本,14英寸,高清",407,100,1.0,pdf,0.0,8.0,0
3245,11412,非暴力沟通,276,9,1.0,0,2018/10/30 0:00,品味书香,321,100,1.0,mp4,3001.0,0.0,0
3246,9597,8S及目视化的实际运用,276,1,1.5,0,2018/6/4 0:00,晋升类（线级）培育,225,100,1.0,pdf,0.0,62.0,0
3247,11780,精匠2018-旷视80寸新品介绍,396,7,1.0,0,2019/1/14 14:56,"旷视,AQUOS,80寸",215,100,1.0,pdf,0.0,36.0,0
3248,12105,成都精密组件制造处胥典旭报告,514,2,0.0,0,2019/4/8 15:23,机械展,208,100,6.0,pdf,0.0,13.0,0
3249,6716,猴子管理法,334,5,0.5,1,2017/12/1 0:00,"领导力,企业管理,时间管理,管理,管理理论,猴子管理法",1565,99,11.0,mp4,214.0,0.0,0
3250,6822,门店销售技巧,334,7,2.0,1,2017/12/4 0:00,"市场营销,市场销售,销售技巧,产品销售,门店销售,销售",1119,99,6.0,mp4,108.0,0.0,0
3251,9187,WL007 配送及异常处理_曾科,2,7,0.5,0,2018/4/26 0:00,"异常处理,物流",927,99,1.0,pdf,0.0,17.0,0
3252,8418,西方经济学,2,9,7.0,0,2018/2/9 0:00," 成本分析, 厂商决策,市场供需,生产理论, 效用论",686,99,5.0,mp4,2307.0,0.0,0
3253,5737,国际竞争策略--以合作制胜,2,5,2.5,0,2017/10/17 0:00,"国际,合作,策略",525,99,2.0,mp4,3664.0,0.0,0
3254,556,夏普电视（45寸）,2,7,0.0,0,2017/10/28 0:00,"45寸 ,夏普 ,液晶电视 ,高清 ,产品",520,99,1.0,mp4,77.0,0.0,0
3255,5062,铭刻,2,5,0.5,0,2017/9/21 0:00,"铭刻,1996年,PCE,电脑机壳,黄田,永恒",481,99,1.0,mp4,391.0,0.0,0
3256,7719,大学英语III,2,9,8.5,0,2018/1/4 0:00,"distance,shock,holidays,generation,famous,terrorisn",477,99,10.0,mp4,3873.0,0.0,0
3257,912,SMT 无铅焊点ROHS检查,2,2,0.5,0,2017/5/26 0:00,"SMT 无铅焊点ROHS检查,SMT 无铅焊点ROHS检查的检验标准,SMT 无铅焊点的不良现象,SMT 无铅与有铅的比较",426,99,1.0,pdf,0.0,24.0,0
3258,12070,《数据库开发》,40,3,2.0,0,2019/4/1 19:42,《数据库开发》,384,99,1.0,pdf,0.0,114.0,0
3259,7572,TPM计划保养,287,1,1.5,1,2017/12/25 0:00,"TPM,全员生产维护 ,设备保养,IE,设备管理",335,99,3.0,mp4,773.0,0.0,0
3260,11536,平语近人第十集,276,9,1.0,0,2018/11/27 0:00,学习进行时,315,99,1.0,mp4,2459.0,0.0,0
3261,4738,从时装的自由文化里学到的,2,8,0.5,0,2017/9/14 0:00,"时装,自由文化,时尚,创造性行业",293,99,1.0,mp4,936.0,0.0,0
3262,2957,FQM 品质管理系统,138,1,1.0,1,2017/7/31 0:00,"FQM,品质管理系统",291,99,1.0,pdf,0.0,57.0,0
3263,6621,Oracle数据库进阶,2,3,10.5,0,2017/11/24 0:00,"SGA,PGA,DB_SHARED_POOL,DB_CACAHE_BUFFER,控制流程语句",1000,98,8.0,mp4,3933.0,0.0,0
3264,7070,这三点都没搞清楚，还搞什么智能制造？,322,1,0.5,0,2017/12/12 0:00,"智能制造,信息化,精益管理",677,98,1.0,mp4,996.0,0.0,0
3265,6073,最棒的游戏社交圈,2,8,0.5,0,2017/10/26 0:00,"互联网,游戏,社交圈,教育,行为驱动,游戏动机",658,98,1.0,mp4,742.0,0.0,0
3266,6351,走向简单的本质,2,8,0.5,0,2017/11/6 0:00,"简单,本质,心理,TED",622,98,1.0,mp4,1146.0,0.0,0
3267,13590,目标管理,401,1,2.5,1,2019/12/5 11:27,iLVBG生技设备维护基层管理干部专项培育,494,98,4.0,mp4,966.0,0.0,0
3268,962,商品手册-联想S40-70,2,7,0.0,0,2017/5/27 0:00,"笔记本,联想,Lenovo,S40-70配置,配置",432,98,1.0,pdf,0.0,8.0,0
3269,13200,工业工程IE管理（六）,152,2,1.0,1,2019/9/16 19:17,工业工程IE管理六,404,98,1.0,mp4,3400.0,0.0,0
3270,11730,安全教育培训（课组级）,294,1,1.5,0,2019/1/2 17:08,课组级安全培训,316,98,1.0,pdf,0.0,61.0,0
3271,10870,包装用吸盘,291,1,1.0,1,2018/8/18 0:00,材料ELASTODUR,310,98,1.0,pdf,0.0,32.0,0
3272,12515,全民K歌X6A新品介绍,396,7,0.5,0,2019/5/30 16:25,全民K歌X6A新品,188,98,1.0,pdf,0.0,26.0,0
3273,9445,PQAA013场效应管,2,7,0.0,0,2018/5/12 0:00,场效应管,1349,97,1.0,pdf,0.0,5.0,0
3274,3820,企业诊断精要,2,1,7.5,0,2017/8/26 0:00,"诊断,企业诊断,企业诊断方法,企业诊断分类",979,97,11.0,mp4,2907.0,0.0,0
3275,4171,被动观察研究,2,1,1.5,0,2017/9/1 0:00,"观察,研究,目的,分析,变异",939,97,1.0,mp4,4921.0,0.0,0
3276,719,智能对比度增强,2,7,0.0,0,2017/5/25 0:00,"面板,智能,对比度,策略,液晶",722,97,1.0,pdf,0.0,6.0,0
3277,1971,PMP专案管理实务,213,5,3.0,1,2017/6/16 0:00,"产品研发企画,个人系统研发技委会",616,97,1.0,mp4,10041.0,0.0,0
3278,776,夏普冰箱销售培训,2,7,0.0,0,2017/5/25 0:00,"夏普,冰箱,话术,保鲜,智能",596,97,1.0,pdf,0.0,10.0,0
3279,7304,英语听力,2,4,24.0,0,2017/12/14 0:00,"psychology,born to win,emotion and health,translation ,psychology in our ,emotion",559,97,25.0,mp4,559.0,0.0,0
3280,9278,管理艺术,307,1,2.5,0,2018/5/3 0:00,"管理,沟通,艺术",509,97,1.0,mp4,7757.0,0.0,0
3281,2061,工会关爱,39,1,1.0,0,2017/6/20 0:00,"工会关爱,工会,关爱,员工福利",493,97,1.0,pdf,0.0,33.0,0
3282,1176,飞利浦（Philips）3.2L净水壶,2,7,0.0,0,2017/5/27 0:00,"飞利浦,3.2L净水壶,Philips,轻便小巧,细节",482,97,1.0,pdf,0.0,10.0,0
3283,8361,高等数学上,2,9,7.5,0,2018/2/6 0:00,"函数,微积分,导数与微分,极限",436,97,5.0,mp4,4967.0,0.0,0
3284,4373,化学品泄漏处理器材SOP,2,1,0.5,0,2017/9/6 0:00,"化学品,泄漏,防护,处理步骤,SOP",418,97,1.0,mp4,623.0,0.0,0
3285,11038,如何成为一个合格的HRBP,179,5,1.0,1,2018/8/27 0:00,"专业技术类,HRBP",395,97,1.0,mp4,2116.0,0.0,0
3286,6639,公共安全知识培训,291,1,0.5,1,2017/11/27 0:00,"交通,事故,规章,门禁,安全",384,97,2.0,pdf,0.0,48.0,0
3287,11480,平语近人 第二集,276,9,1.0,0,2018/11/6 0:00,平语近人,267,97,1.0,mp4,2459.0,0.0,0
3288,11648,镭射厂：螺柱检包人员精进培训,276,2,0.5,0,2018/12/12 9:40,螺柱检包人员精进培训,244,97,1.0,pdf,0.0,15.0,0
3289,12703,夏普音伴产品一页纸资料,396,7,0.0,0,2019/6/27 17:22,"音伴,AN-SS1",169,97,1.0,pdf,0.0,2.0,0
3290,7412,管理学,2,4,31.0,0,2017/12/14 0:00,"决策,战略,管理沟通",3349,96,32.0,mp4,2737.0,0.0,0
3291,7718,财务管理学A,2,9,4.0,0,2018/1/4 0:00,"金融环境,证券估价,负债融资",768,96,3.0,mp4,3361.0,0.0,0
3292,7079,想了解数字化车间，从这三点讲起最简单,322,1,0.5,0,2017/12/12 0:00,"数字化车间,工艺装备,生产组织,硬件",724,96,1.0,mp4,823.0,0.0,0
3293,503,终端异议处理（八）,2,7,0.0,0,2017/5/23 0:00,"SHAPP,解答方案,异议处理,夏普,技巧",688,96,1.0,pdf,0.0,2.0,0
3294,7865,微课页面呈现（上）,380,1,4.5,0,2018/1/10 0:00,"PPT微课,页面设计,个性化,动画",672,96,9.0,mp4,889.0,0.0,0
3295,7750,商务沟通,2,9,4.5,0,2018/1/5 0:00,"工商管理,沟通",659,96,3.0,mp4,3810.0,0.0,0
3296,7083,遵循这12345，规划智能制造系统很靠谱,322,1,0.5,0,2017/12/12 0:00,"成本效益,数字化工艺,规划,智能制造",626,96,1.0,mp4,1091.0,0.0,0
3297,11851,巴西富士康简介,179,5,2.0,1,2019/1/24 0:00,"巴西,富士康",502,96,1.0,mp4,6059.0,0.0,0
3298,6245,职业规划,115,9,1.0,0,2017/10/31 0:00,职业规划,479,96,1.0,pdf,0.0,36.0,0
3299,1191,乐视（Letv）乐2（X520）32GB 移动联通电信4G手机 全网通 双卡双待,2,7,0.0,0,2017/5/27 0:00,"乐视,双卡双待,4G,Letv,手机",465,96,1.0,pdf,0.0,9.0,0
3300,8320,大学英语2,2,9,6.5,0,2018/2/1 0:00,"personthinks,relations,generoosity",439,96,5.0,mp4,2497.0,0.0,0
3301,11356,SMT设备简介,179,5,2.5,0,2018/10/22 0:00,"专业技术类,SMT",437,96,2.0,mp4,3316.0,0.0,0
3302,863,酷派(Coolpad)大神F2 商品介绍,2,7,0.0,0,2017/5/26 0:00,"酷派,大神F2,Coolpad,顶端,双卡双待",432,96,1.0,pdf,0.0,6.0,0
3303,10825,MLB产品及制造流程技术,179,2,0.0,0,2018/8/16 0:00,产品及制造,387,96,1.0,mp4,0.0,0.0,0
3304,3934,伤逝-2013年全国安全生产月警示教育片,2,1,0.5,0,2017/8/28 0:00,"伤逝,灾难,安全,警示,教育",354,96,1.0,mp4,1316.0,0.0,0
3305,10846,工业安全管理,291,1,1.0,1,2018/8/18 0:00,"现场安全管理,职业健康安全",339,96,1.0,pdf,0.0,58.0,0
3306,7189,静电放电管控 & ESD S20系统,138,1,1.0,1,2017/12/14 0:00,"静电放电管控 ,ESD S20.20系统",274,96,1.0,pdf,0.0,56.0,0
3307,9447,PQAA014 电路的过渡过程,2,7,0.0,0,2018/5/12 0:00,电路,1130,95,1.0,pdf,0.0,12.0,0
3308,7870,微课页面呈现（中）,380,1,6.5,0,2018/1/11 0:00,"抠图,删除背景,改变颜色,色彩",908,95,13.0,mp4,482.0,0.0,0
3309,8439,Disease Detection from Human X-Ray Scans,2,3,0.0,0,2018/2/22 0:00,"MIT深度学习,深度学习",713,95,1.0,pdf,0.0,1.0,0
3310,7852,采购、存货成本如何控制,380,1,1.5,0,2018/1/10 0:00,"采购,成本控制,财务",705,95,3.0,mp4,693.0,0.0,0
